,Trade date,Stock exchange,"Bid (at close), %","Ask (at close), %","Bid-ask spread, bp","Mid price, %","Open, %","Min, %","Max, %","Last, %","Weighted average price, %","Market price, %","Market price 2 (pension savings), %","Accepted quote, %","Close, %","Indicative price, %",Indicative price type,Daily trading volume,Number of trades,Volume in securities,"Current coupon rate, %",Maturity date,"YTM, effective (indicative), %","YTM (bid), %","YTM (ask), %","YTM (last), %","YTM (close), %",ACI,Duration,Modified duration,Put/call date,"Yield to put/call, effective (indicative), %","Yield to put/call (bid), %","Yield to put/call (ask), %","Yield to put/call (last), %","Yield to put/call (close), %",Duration to put/call,Modified duration to put/call,"G-spread, bp","G-spread, bp.1",G-spread benchmark
0,2021-12-30,Moscow Exchange T+,99.33,99.39,6.000000000000227,99.36,99.03,98.99,99.49,99.34,99.24,99.24,99.24,99.34,99.34,99.24,Avg,2241909.6,91,2259,8.95,2027-10-14,,,,,,17.16,,,2022-04-26,11.771500273302,11.447390334593,11.23199913886,11.411453973433,11.411453973433,112.00000000254,0.27453269780324,425.4023988396,,
1,2021-12-29,Moscow Exchange T+,99.13,99.25,12.000000000000457,99.19,99.71,99.01,99.71,99.12,99.24,99.24,99.24,99.18,99.18,99.24,Avg,2428408.2,76,2447,8.95,2027-10-14,,,,,,16.92,,,2022-04-26,11.747263683522,12.141554759968,11.711509123642,12.177489689329,11.962106062321,113.00000000252,0.2770439569595,413.10991752347,,
2,2021-12-28,Moscow Exchange T+,99.04,99.17,12.999999999999543,99.105,98.75,98.75,99.28,99.01,99.16,99.16,99.16,99.01,99.01,99.16,Avg,996519.4,75,1005,8.95,2027-10-14,,,,,,16.67,,,2022-04-26,12.011101342733,12.438999347436,11.975539705512,12.546308911685,12.546308911685,114.00000000299,0.27883733253887,446.08935482276,,
3,2021-12-27,Moscow Exchange T+,99.1,99.19,9.000000000000341,99.145,98.95,98.1,99.22,99.1,99.11,99.11,99.11,99.1,99.1,99.11,Avg,1527246.9,80,1541,8.95,2027-10-14,,,,,,16.43,,,2022-04-26,12.161740739322,12.197081162036,11.879543677188,12.197081162036,12.197081162036,115.00000000331,0.28090549512066,466.43380901189,,
4,2021-12-24,Moscow Exchange T+,98.64,98.7,6.000000000000227,98.67,99.02,98.64,99.02,98.64,98.81,98.61,,98.64,98.64,98.81,Avg,258884.8,32,262,8.95,2027-10-14,,,,,,15.69,,,2022-04-26,13.12886470032,13.723563918615,13.513198735126,13.723563918615,13.723563918615,118.00000000591,0.2857693941378,569.78317445968,,
5,2021-12-23,Moscow Exchange T+,98.77,98.78,1.0000000000005116,98.775,98.01,98.01,99.17,98.79,98.7,98.7,98.7,98.78,98.78,98.7,Avg,1186325.5,64,1202,8.95,2027-10-14,,,,,,15.45,,,2022-04-26,13.475646877198,13.232948174577,13.198333137538,13.163732130763,13.198333137538,119.0000000072,0.28731045493208,602.52534148124,,
6,2021-12-22,Moscow Exchange T+,98.8,98.83,3.0000000000001137,98.815,97.81,97.81,99.05,98.64,98.68,98.68,98.68,98.64,98.64,98.68,Avg,604910.6,60,613,8.95,2027-10-14,,,,,,15.2,,,2022-04-26,13.511082621241,13.098592848601,12.995781714792,13.649023375586,13.649023375586,120.00000000739,0.28963438257825,600.40946835931,,
7,2021-12-21,Moscow Exchange T+,98.73,99.0,26.9999999999996,98.865,98.64,97.76,99.21,99.0,98.76,98.76,98.76,98.99,98.99,98.76,Avg,2461186.0,90,2492,8.95,2027-10-14,,,,,,14.96,,,2022-04-26,13.201306265699,13.303548621383,12.387773127881,12.387773127881,12.421514642559,121.00000000629,0.29284719431965,555.39821084636,,
8,2021-12-20,Moscow Exchange T+,98.32,98.45,13.000000000000966,98.385,97.51,97.1,98.48,98.45,98.21,98.21,98.21,98.45,98.45,98.21,Avg,1552713.6,83,1581,8.95,2027-10-14,,,,,,14.71,,,2022-04-26,15.049177651358,14.670176085933,14.224409767814,14.224409767814,14.224409767814,122.00000001632,0.29052495829223,741.86578270136,,
9,2021-12-17,Moscow Exchange T+,98.02,98.19,17.00000000000017,98.105,97.67,97.01,98.3,98.21,97.84,97.84,97.84,98.21,98.21,97.84,Avg,1494995.7,81,1528,8.95,2027-10-14,,,,,,13.98,,,2022-04-26,16.163773886129,15.550709704195,14.975686384045,14.908289330046,14.908289330046,125.00000002772,0.29481286811181,848.49046313876,,
10,2021-12-16,Moscow Exchange T+,97.91,98.06,15.000000000000568,97.985,97.1,97.1,98.5,97.86,97.71,97.71,97.71,97.86,97.86,97.71,Avg,3073839.9,68,3146,8.95,2027-10-14,,,,,,13.73,,,2022-04-26,16.552288307894,15.873447111018,15.367802447589,16.042657738134,16.042657738134,126.00000003303,0.29618078250906,866.17097341674,,
11,2021-12-15,Moscow Exchange T+,97.02,97.18,16.00000000000108,97.1,97.24,96.76,97.24,97.1,96.92,96.92,96.92,97.1,97.1,96.92,Avg,679440.9,73,701,8.95,2027-10-14,,,,,,13.49,,,2022-04-26,19.204732707142,18.856787716771,18.302917520867,18.579416718816,18.579416718816,127.00000009478,0.29188875125784,1127.9882229404,,
12,2021-12-14,Moscow Exchange T+,96.69,96.72,3.0000000000001137,96.705,96.15,96.05,97.3,96.71,96.75,96.75,96.75,96.7,96.7,96.75,Avg,1145501.9,109,1184,8.95,2027-10-14,,,,,,13.24,,,2022-04-26,19.717420279024,19.926518063576,19.821907564982,19.856764031854,19.891634195792,128.00000011456,0.2929272373255,1160.2484117423,,
13,2021-12-13,Moscow Exchange T+,96.65,96.85,19.999999999998863,96.75,97.36,96.5,97.38,96.85,97.1,97.1,97.1,96.85,96.85,97.1,Avg,3266340.5,143,3364,8.95,2027-10-14,,,,,,13.0,,,2022-04-26,18.433247385965,19.979243509364,19.288782557556,19.288782557556,19.288782557556,129.00000007188,0.29841675841192,1046.1937677025,,
14,2021-12-10,Moscow Exchange T+,97.11,97.15,4.000000000000625,97.13,97.36,97.05,97.36,97.1,97.11,97.11,97.11,97.1,97.1,97.11,Avg,1733502.7,85,1785,8.95,2027-10-14,,,,,,12.26,,,2022-04-26,18.191189385261,18.191189385261,18.058352409802,18.224430426423,18.224430426423,132.00000006646,0.30598205981302,1008.6631898626,,
15,2021-12-09,Moscow Exchange T+,97.11,97.28,17.00000000000017,97.195,97.24,96.97,97.5,97.28,97.19,97.19,97.19,97.28,97.28,97.19,Avg,2084745.1,90,2145,8.95,2027-10-14,,,,,,12.02,,,2022-04-26,17.858472318061,18.121858898227,17.563119282785,17.563119282785,17.563119282785,133.00000005862,0.30917044370054,976.38346939017,,
16,2021-12-08,Moscow Exchange T+,97.35,97.45,10.000000000000853,97.4,98.74,96.65,98.74,97.35,97.27,97.27,97.27,97.35,97.35,97.27,Avg,1104044.5,68,1135,8.95,2027-10-14,,,,,,11.77,,,2022-04-26,17.534992606262,17.275224418422,16.951616695951,17.275224418422,17.275224418422,134.00000005174,0.31235232986556,930.05806894512,,
17,2021-12-07,Moscow Exchange T+,97.4,97.5,9.999999999999432,97.45,97.4,97.1,97.7,97.5,97.42,97.42,97.42,97.5,97.5,97.42,Avg,689721.3,67,708,8.95,2027-10-14,,,,,,11.52,,,2022-04-26,16.992350075569,17.056553201205,16.736019399804,16.736019399804,16.736019399804,135.00000004158,0.31614290470585,865.64398303886,,
18,2021-12-06,Moscow Exchange T+,97.69,97.74,4.999999999999716,97.715,98.27,97.4,98.27,97.69,97.6,97.65,97.65,97.69,97.69,97.6,Avg,1689315.9,80,1730,8.95,2027-10-14,,,,,,11.28,,,2022-04-26,16.362524610904998,16.078313888103,15.920830641127,16.078313888103,16.078313888103,136.00000003191,0.32020853883959,808.00243100782,,
19,2021-12-03,Moscow Exchange T+,97.75,97.85,9.999999999999432,97.8,98.73,97.02,98.73,97.75,97.72,97.72,97.72,97.77,97.77,97.72,Avg,892180.3,107,913,8.95,2027-10-14,,,,,,10.54,,,2022-04-26,15.840782523112,15.748444822129,15.441385477072,15.748444822129,15.686942809153,139.00000002558,0.32874598184134,776.12682399217,,
20,2021-12-02,Moscow Exchange T+,97.81,97.89,7.999999999999829,97.85,98.0,97.11,98.3,97.8,97.96,97.96,97.96,97.88,97.88,97.96,Avg,1602663.9,85,1636,8.95,2027-10-14,,,,,,10.3,,,2022-04-26,15.062015679438002,15.517826660351,15.274417215683,15.548302827332,15.304804566239,140.00000001787,0.33335209853544,690.78074576351,,
21,2021-12-01,Moscow Exchange T+,98.0,98.03,3.0000000000001137,98.015,97.98,97.03,98.03,98.0,97.93,97.93,97.93,98.0,98.0,97.93,Avg,1272074.4,75,1299,8.95,2027-10-14,,,,,,10.05,,,2022-04-26,15.113073375699,14.902503925274,14.812423323250002,14.902503925274,14.902503925274,141.00000001837,0.3355842725635,717.27099038431,,
22,2021-11-30,Moscow Exchange T+,97.71,97.9,19.000000000001194,97.805,97.6,97.55,98.26,97.7,97.9,97.9,97.9,97.86,97.86,97.9,Avg,1280471.9,102,1308,8.95,2027-10-14,,,,,,9.81,,,2022-04-26,15.160531948576,15.731274808661,15.160531948576,15.761422652804,15.28036290569,142.00000001883,0.33782502508388,714.45192004347,,
23,2021-11-29,Moscow Exchange T+,97.75,97.96,20.999999999999375,97.855,98.3,96.9,98.3,97.71,97.81,97.81,97.81,97.71,97.71,97.81,Avg,1025080.1,100,1048,8.95,2027-10-14,,,,,,9.56,,,2022-04-26,15.389139037864998,15.568255020728,14.943036081975,15.687880722445998,15.687880722445998,143.00000002102,0.3395300677708,741.76040021736,,
24,2021-11-26,Moscow Exchange T+,97.88,97.9,2.000000000001023,97.89,98.92,97.29,98.92,97.9,97.78,97.78,97.78,97.86,97.86,97.78,Avg,3606164.3,173,3688,8.95,2027-10-14,,,,,,8.83,,,2022-04-26,15.350755350163,15.058988262756,15.000758853121,15.000758853121,15.117258958108,146.00000002078,0.34676842717039,714.46305845243,,
25,2021-11-25,Moscow Exchange T+,98.51,98.55,3.999999999999204,98.53,97.18,97.18,98.95,98.54,98.59,98.59,98.59,98.54,98.54,98.59,Avg,1021415.7,94,1036,8.95,2027-10-14,,,,,,8.58,,,2022-04-26,12.993308764151,13.219320456954,13.106235422066002,13.134491821786002,13.134491821786002,147.00000000623,0.35642794290155,482.12359787731,,
26,2021-11-24,Moscow Exchange T+,98.46,98.52,6.000000000000227,98.49,98.47,97.88,98.96,98.45,98.5,98.5,98.5,98.45,98.45,98.5,Avg,879567.9,40,893,8.95,2027-10-14,,,,,,8.34,,,2022-04-26,13.219897288617998,13.332414545533,13.163697530304,13.360568414738,13.360568414738,148.00000000708,0.35813444613939,482.67164155231,,
27,2021-11-23,Moscow Exchange T+,98.25,98.7,45.00000000000029,98.475,98.3,98.0,98.97,98.69,98.58,98.58,98.58,98.69,98.69,98.58,Avg,2541266.1,100,2578,8.95,2027-10-14,,,,,,8.09,,,2022-04-26,12.972299087436,13.896457657528,12.638859058645998,12.666592755067,12.666592755067,149.00000000617,0.36134449010651,441.50944103302,,
